Iteration,Loss
0,-0.1699192374944687
1,-0.17050673067569733
2,-0.17112621665000916
3,-0.1717028021812439
4,-0.1722734272480011
5,-0.17301195859909058
6,-0.1735851764678955
7,-0.1741504967212677
8,-0.1746654063463211
9,-0.1752343624830246
10,-0.1710273027420044
11,-0.171519935131073
12,-0.1720121204853058
13,-0.17250105738639832
14,-0.17298412322998047
15,-0.17346614599227905
16,-0.17382824420928955
17,-0.17430713772773743
18,-0.17478728294372559
19,-0.1752638816833496
20,-0.1757352650165558
21,-0.17620541155338287
22,-0.17660248279571533
23,-0.17706383764743805
24,-0.17752914130687714
25,-0.17797940969467163
26,-0.17843472957611084
27,-0.17888692021369934
28,-0.17919960618019104
29,-0.17966830730438232
30,-0.18012264370918274
31,-0.1805747002363205
32,-0.18129712343215942
33,-0.1817360818386078
34,-0.18767154216766357
35,-0.18857571482658386
36,-0.18903189897537231
37,-0.18937981128692627
38,-0.1898336112499237
39,-0.19027984142303467
40,-0.19042135775089264
41,-0.19084416329860687
42,-0.19126588106155396
43,-0.19168171286582947
44,-0.191859632730484
45,-0.19227086007595062
46,-0.19267886877059937
47,-0.19308319687843323
48,-0.19348451495170593
49,-0.19387993216514587
50,-0.19427135586738586
51,-0.19465889036655426
52,-0.19504205882549286
53,-0.1953500211238861
54,-0.1957276165485382
55,-0.19610336422920227
56,-0.19647346436977386
57,-0.19678540527820587
58,-0.19720914959907532
59,-0.19750501215457916
60,-0.1988382488489151
61,-0.1992018222808838
62,-0.1995544731616974
63,-0.19964013993740082
64,-0.19999414682388306
65,-0.20019236207008362
66,-0.20053702592849731
67,-0.20109841227531433
68,-0.20143568515777588
69,-0.20176798105239868
70,-0.20209458470344543
71,-0.2024185061454773
72,-0.20270100235939026
73,-0.203017458319664
74,-0.20332789421081543
75,-0.20357245206832886
76,-0.2038714438676834
77,-0.20416811108589172
78,-0.20446282625198364
79,-0.20431339740753174
80,-0.20522870123386383
81,-0.2050616294145584
82,-0.20534206926822662
83,-0.2056160569190979
84,-0.2058887928724289
85,-0.20615272223949432
86,-0.20641690492630005
87,-0.20667651295661926
88,-0.20693112909793854
89,-0.2071853131055832
90,-0.20743316411972046
91,-0.2076767235994339
92,-0.20791731774806976
93,-0.20815493166446686
94,-0.2083822786808014
95,-0.20861497521400452
96,-0.2088412344455719
97,-0.20906412601470947
98,-0.2092828005552292
99,-0.20950236916542053
